
DateTime,PPG,X,Y,Z,
1635923767683,559,147,145,64866,
1635923767683,526,147,144,64869,
1635923767683,578,145,141,64868,
1635923767683,555,147,143,64867,
1635923767683,544,148,143,64865,
1635923767683,542,147,143,64865,
1635923767683,570,145,145,64865,
1635923767687,542,147,145,64865,
1635923767691,548,147,143,64867,
1635923767695,558,145,144,64867,
1635923767699,557,147,142,64867,
1635923767703,579,148,142,64867,
1635923767703,585,147,145,64866,
1635923767703,602,146,145,64868,
1635923767703,601,147,147,64866,
1635923767703,615,145,145,64866,
1635923767703,630,148,147,64868,
1635923767703,646,145,144,64868,
1635923767703,652,144,147,64867,
1635923767703,624,147,146,64869,
1635923767703,668,145,146,64866,
1635923767703,671,145,148,64866,
1635923767703,673,146,146,64865,
1635923767703,677,145,146,64863,
1635923767703,663,147,141,64864,
1635923767703,670,146,142,64865,
1635923767703,672,145,142,64865,
1635923767703,673,146,143,64866,
1635923767703,709,147,143,64866,
1635923767703,681,146,144,64867,
1635923767703,482,147,148,64867,
1635923767703,714,146,146,64867,
1635923767703,489,146,148,64867,
1635923767703,695,145,148,64866,
1635923767703,502,147,149,64865,
1635923767703,498,145,146,64866,
1635923767703,473,145,145,64865,
1635923767703,528,145,146,64867,
1635923767703,508,146,148,64867,
1635923767703,521,146,148,64867,
1635923767703,531,146,146,64866,
1635923767703,526,146,145,64867,
1635923767703,537,147,145,64866,
1635923767703,506,147,142,64867,
1635923767703,545,147,142,64867,
1635923767703,480,149,143,64867,
1635923767703,541,147,144,64868,
1635923767707,509,146,143,64868,
1635923767711,507,146,143,64868,
1635923767716,526,146,142,64864,
1635923767720,527,147,142,64864,
1635923767725,531,146,145,64864,
1635923767725,556,147,147,64868,
1635923767725,540,146,146,64867,
1635923767725,549,146,147,64869,
1635923767725,538,148,147,64868,
1635923767726,555,146,148,64870,
1635923767730,543,147,147,64868,
1635923767735,503,146,146,64864,
1635923767740,550,144,144,64865,
1635923767745,533,146,143,64865,
1635923767750,556,145,143,64866,
1635923767754,565,145,143,64865,
1635923767759,550,146,143,64866,
1635923767764,535,145,144,64867,
1635923767769,512,144,145,64868,
1635923767774,543,145,145,64869,
1635923767778,548,145,145,64869,
1635923767783,552,147,147,64865,
1635923767788,555,146,146,64865,
1635923767793,563,146,147,64863,
1635923767798,540,146,146,64864,
1635923767798,544,146,145,64866,
1635923767798,556,145,148,64865,
1635923767798,524,147,147,64865,
1635923767798,540,146,147,64868,
1635923767798,537,146,147,64868,
1635923767807,510,146,147,64868,
1635923767816,572,148,142,64866,
1635923767825,562,147,143,64869,
1635923767834,548,148,145,64867,
1635923767844,582,147,142,64868,
1635923767848,584,147,142,64868,
1635923767852,584,148,144,64865,
1635923767857,563,146,143,64866,
1635923767861,544,146,143,64866,
1635923767866,593,147,143,64867,
1635923767875,588,147,145,64867,
1635923767884,585,145,143,64867,
1635923767893,582,145,143,64867,
1635923767902,577,144,144,64867,
1635923767911,589,147,145,64866,
1635923767911,588,147,145,64866,
1635923767911,615,146,149,64865,
1635923767911,594,146,149,64865,
1635923767911,608,146,149,64865,
1635923767911,586,144,148,64866,
1635923767911,573,144,148,64866,
1635923767911,612,144,148,64866,
1635923767911,638,144,148,64866,
1635923767911,627,144,148,64866,
1635923767911,615,144,148,64866,
1635923767920,603,144,148,64866,
1635923767929,617,144,148,64866,
1635923767938,608,144,148,64866,
1635923767947,648,144,148,64866,
1635923767957,617,144,148,64866,
1635923767957,594,144,148,64866,
1635923767957,623,144,148,64866,
1635923767957,611,144,148,64866,
1635923767957,634,144,148,64866,
1635923767957,648,144,148,64866,
1635923767961,636,144,148,64866,
1635923767966,615,144,148,64866,
1635923767970,635,144,148,64866,
1635923767975,642,144,148,64866,
1635923767980,612,144,148,64866,
1635923767980,641,144,148,64866,
1635923767980,610,144,148,64866,
1635923767980,639,144,148,64866,
1635923767980,650,144,148,64866,
1635923767980,607,144,148,64866,
1635923767994,654,144,148,64866,
1635923768008,653,144,148,64866,
1635923768022,625,144,148,64866,
1635923768036,648,144,148,64866,
1635923768051,627,144,148,64866,
1635923768064,658,144,148,64866,
1635923768078,614,144,148,64866,
1635923768092,668,144,148,64866,
1635923768106,613,144,148,64866,
1635923768120,669,144,148,64866,
1635923768124,652,144,148,64866,
1635923768128,662,144,148,64866,
1635923768132,666,144,148,64866,
1635923768136,660,144,148,64866,
1635923768140,647,144,148,64866,
1635923768140,607,144,148,64866,
1635923768140,662,144,148,64866,
1635923768140,681,144,148,64866,
1635923768140,646,144,148,64866,
1635923768140,673,144,148,64866,
1635923768140,660,144,148,64866,
1635923768140,657,144,148,64866,
1635923768140,667,144,148,64866,
1635923768140,652,144,148,64866,
1635923768140,679,144,148,64866,
1635923768140,647,144,148,64866,
1635923768140,683,144,148,64866,
1635923768140,650,144,148,64866,
1635923768140,658,144,148,64866,
1635923768140,680,144,148,64866,
1635923768144,672,144,148,64866,
1635923768149,674,144,148,64866,
1635923768153,686,144,148,64866,
1635923768158,675,144,148,64866,
1635923768163,651,144,148,64866,
1635923768168,645,144,148,64866,
1635923768173,654,144,148,64866,
1635923768179,695,144,148,64866,
1635923768184,685,144,148,64866,
1635923768190,680,144,148,64866,
1635923768190,685,144,148,64866,
1635923768190,688,144,148,64866,
1635923768190,644,144,148,64866,
1635923768190,678,144,148,64866,
1635923768190,664,144,148,64866,
1635923768194,669,144,148,64866,
1635923768198,667,144,148,64866,
1635923768203,632,144,148,64866,
1635923768207,633,149,140,64867,
1635923768212,628,149,140,64867,
1635923768212,609,149,140,64867,
1635923768212,599,149,140,64867,
1635923768212,546,149,140,64867,
1635923768212,509,149,140,64867,
1635923768212,494,149,140,64867,
1635923768217,715,149,140,64867,
1635923768222,711,149,140,64867,
1635923768227,664,145,147,64865,
1635923768232,649,145,147,64865,
1635923768237,612,145,147,64865,
1635923768241,629,145,147,64865,
1635923768246,587,145,147,64865,
1635923768250,601,145,147,64865,
1635923768255,580,145,147,64865,
1635923768260,577,145,147,64865,
1635923768264,586,145,147,64865,
1635923768269,569,145,147,64865,
1635923768274,579,145,147,64865,
1635923768279,628,145,147,64865,
1635923768284,632,145,147,64865,
1635923768284,590,145,147,64865,
1635923768284,640,145,147,64865,
1635923768284,605,145,147,64865,
1635923768284,598,145,147,64865,
1635923768284,602,145,147,64865,
1635923768293,629,145,147,64865,
1635923768303,630,146,147,64867,
1635923768312,675,146,147,64867,
1635923768322,671,146,147,64867,
1635923768332,657,146,147,64867,
1635923768336,702,146,147,64867,
1635923768341,680,146,147,64867,
1635923768345,706,146,147,64867,
1635923768350,472,146,147,64867,
1635923768355,690,146,147,64867,
1635923768359,482,147,146,64867,
1635923768363,500,147,146,64867,
1635923768368,498,147,146,64867,
1635923768372,478,147,146,64867,
1635923768377,482,147,146,64867,
1635923768377,511,145,142,64867,
1635923768377,492,146,140,64868,
1635923768377,510,146,142,64865,
1635923768377,524,145,142,64867,
1635923768377,525,148,145,64867,
1635923768381,532,145,147,64865,
1635923768386,548,146,148,64866,
1635923768390,540,144,147,64865,
1635923768395,547,145,149,64867,
1635923768400,506,146,146,64865,
1635923768400,559,147,146,64865,
1635923768400,545,148,148,64865,
1635923768400,527,147,146,64867,
1635923768400,552,148,148,64869,
1635923768400,569,150,145,64866,
1635923768414,546,148,144,64867,
1635923768428,576,148,145,64867,
1635923768442,564,147,143,64867,
1635923768456,572,148,142,64867,
1635923768470,625,146,144,64865,
1635923768470,557,149,145,64863,
1635923768470,581,147,146,64864,
1635923768470,589,145,147,64866,
1635923768470,595,145,148,64868,
1635923768470,579,147,148,64867,
1635923768474,546,146,147,64867,
1635923768479,597,145,147,64869,
1635923768484,593,146,145,64870,
1635923768489,582,145,146,64870,
1635923768494,593,147,142,64867,
1635923768498,560,144,142,64865,
1635923768503,611,145,143,64866,
1635923768508,610,145,143,64865,
1635923768513,594,145,142,64866,
1635923768518,596,146,143,64869,
1635923768523,571,146,141,64866,
1635923768528,591,147,140,64865,
1635923768533,581,149,142,64866,
1635923768538,621,147,143,64865,
1635923768543,601,146,144,64864,
1635923768546,609,146,144,64868,
1635923768550,605,148,145,64867,
1635923768554,607,148,145,64867,
1635923768558,595,148,148,64865,
1635923768562,615,149,150,64867,
1635923768575,576,146,151,64869,
1635923768588,601,145,150,64868,
1635923768602,604,146,149,64868,
1635923768615,596,145,147,64868,
1635923768629,643,146,143,64867,
1635923768633,614,145,144,64865,
1635923768637,609,145,142,64865,
1635923768641,616,145,142,64866,
1635923768645,613,145,143,64864,
1635923768650,598,146,142,64866,
1635923768651,633,147,144,64865,
1635923768652,634,146,146,64869,
1635923768653,613,148,147,64870,
1635923768654,646,146,147,64870,
1635923768655,632,147,147,64869,
1635923768655,631,146,149,64867,
1635923768655,639,146,149,64867,
1635923768655,633,145,148,64864,
1635923768655,646,147,147,64865,
1635923768655,615,145,145,64866,
1635923768655,654,148,144,64866,
1635923768655,637,147,145,64865,
1635923768655,645,145,143,64870,
1635923768655,623,144,143,64871,
1635923768656,656,145,140,64869,
1635923768673,668,145,140,64869,
1635923768691,655,145,140,64869,
1635923768709,639,145,144,64864,
1635923768727,651,146,143,64864,
1635923768745,632,145,145,64866,
1635923768749,653,144,146,64867,
1635923768754,654,146,145,64865,
1635923768758,661,146,146,64866,
1635923768763,659,146,146,64866,
1635923768768,666,146,146,64866,
1635923768768,676,147,145,64868,
1635923768768,671,149,146,64868,
1635923768768,674,146,148,64866,
1635923768768,649,146,146,64867,
1635923768768,631,148,145,64867,
1635923768768,657,144,146,64867,
1635923768768,673,146,146,64866,
1635923768768,707,146,144,64866,
1635923768768,710,146,144,64868,
1635923768768,659,146,144,64868,
1635923768768,659,147,144,64869,
1635923768768,687,147,143,64868,
1635923768768,681,147,142,64868,
1635923768768,674,149,144,64868,
1635923768768,692,148,143,64865,
1635923768768,668,145,146,64864,
1635923768768,690,146,147,64865,
1635923768768,701,146,147,64865,
1635923768768,678,146,147,64865,
1635923768768,670,146,147,64865,
1635923768772,711,146,147,64865,
1635923768777,666,146,147,64865,
1635923768781,705,146,147,64865,
1635923768786,487,146,147,64865,
1635923768791,702,146,147,64865,
1635923768796,708,146,147,64865,
1635923768801,713,146,147,64865,
1635923768806,697,146,147,64865,
1635923768811,709,146,147,64865,
1635923768816,703,146,147,64865,
1635923768816,688,146,147,64865,
1635923768816,725,146,147,64865,
1635923768816,716,146,147,64865,
1635923768816,727,146,147,64865,
1635923768816,681,146,147,64865,
1635923768821,714,146,147,64865,
1635923768826,717,146,147,64865,
1635923768831,718,146,147,64865,
1635923768836,701,146,147,64865,
1635923768842,712,146,147,64865,
1635923768842,490,146,147,64865,
1635923768842,710,146,147,64865,
1635923768842,485,146,147,64865,
1635923768842,505,146,147,64865,
1635923768842,723,146,147,64865,
1635923768851,704,146,147,64865,
1635923768861,724,146,147,64865,
1635923768871,717,146,147,64865,
1635923768881,716,146,147,64865,
1635923768891,505,146,147,64865,
1635923768891,490,146,147,64865,
1635923768891,503,146,147,64865,
1635923768891,485,146,147,64865,
1635923768891,500,146,147,64865,
1635923768891,504,146,147,64865,
1635923768895,716,146,147,64865,
1635923768900,715,146,147,64865,
1635923768904,518,146,147,64865,
1635923768909,508,146,147,64865,
1635923768914,498,146,147,64865,
1635923768914,518,146,147,64865,
1635923768914,501,146,147,64865,
1635923768914,508,146,147,64865,
1635923768914,504,146,147,64865,
1635923768914,497,146,147,64865,
1635923768923,726,146,147,64865,
1635923768933,522,146,147,64865,
1635923768942,705,146,147,64865,
1635923768952,697,146,147,64865,
1635923768962,716,146,147,64865,
1635923768962,720,146,147,64865,
1635923768962,694,146,147,64865,
1635923768962,685,146,147,64865,
1635923768962,633,146,147,64865,
1635923768962,623,146,147,64865,
1635923768967,597,146,147,64865,
1635923768972,535,146,147,64865,
1635923768977,562,146,147,64865,
1635923768982,516,146,147,64865,
1635923768987,510,146,147,64865,
1635923768992,718,146,147,64865,
1635923768997,708,146,147,64865,
1635923769002,698,146,147,64865,
1635923769007,698,146,147,64865,
1635923769013,717,146,147,64865,
1635923769030,680,146,147,64865,
1635923769047,654,146,147,64865,
1635923769064,689,146,147,64865,
1635923769081,675,146,147,64865,
1635923769098,673,146,147,64865,
1635923769114,683,146,147,64865,
1635923769130,692,146,147,64865,
1635923769147,685,146,147,64865,
1635923769163,710,146,145,64869,
1635923769180,713,146,145,64869,
1635923769184,473,146,145,64869,
1635923769188,492,146,145,64869,
1635923769192,697,146,145,64869,
1635923769196,502,146,145,64869,
1635923769200,509,146,145,64869,
1635923769200,508,146,145,64869,
1635923769200,500,146,145,64869,
1635923769200,503,146,145,64869,
1635923769200,519,146,144,64868,
1635923769200,518,146,144,64868,
1635923769200,539,146,144,64868,
1635923769200,549,146,144,64868,
1635923769200,550,146,144,64868,
1635923769200,534,146,144,64868,
1635923769200,588,146,144,64868,
1635923769200,596,146,144,64868,
1635923769200,584,146,144,64868,
1635923769200,564,146,144,64868,
1635923769200,605,146,144,64868,
1635923769200,613,146,144,64868,
1635923769200,602,146,144,64868,
1635923769200,563,146,144,64868,
1635923769200,607,146,144,64868,
1635923769200,599,146,144,64868,
1635923769200,623,146,144,64868,
1635923769200,609,146,144,64868,
1635923769200,656,145,146,64865,
1635923769200,652,145,146,64864,
1635923769200,606,145,146,64864,
1635923769200,633,145,146,64864,
1635923769200,656,145,146,64864,
1635923769200,623,145,146,64864,
1635923769200,663,145,146,64864,
1635923769200,616,145,146,64864,
1635923769200,672,145,146,64864,
1635923769204,639,145,144,64864,
1635923769208,651,146,143,64867,
1635923769212,665,146,143,64867,
1635923769216,627,146,143,64867,
1635923769221,638,146,143,64867,
1635923769221,655,146,143,64867,
1635923769221,657,146,143,64867,
1635923769221,653,147,146,64869,
1635923769221,656,145,147,64867,
1635923769221,681,147,145,64866,
1635923769231,668,147,145,64866,
1635923769241,649,146,144,64867,
1635923769251,670,146,142,64868,
1635923769261,686,148,142,64867,
1635923769272,659,146,142,64867,
1635923769276,675,146,142,64869,
1635923769281,652,145,142,64867,
1635923769285,667,146,141,64866,
1635923769290,676,147,140,64869,
1635923769295,678,147,143,64867,
1635923769295,668,147,142,64866,
1635923769295,691,147,144,64867,
1635923769295,682,146,146,64869,
1635923769295,694,146,145,64867,
1635923769295,704,146,145,64869,
1635923769299,682,145,144,64869,
1635923769303,691,146,143,64867,
1635923769308,652,146,144,64868,
1635923769312,691,147,145,64868,
1635923769317,662,147,142,64867,
1635923769321,705,146,143,64868,
1635923769326,675,146,142,64866,
1635923769331,694,146,142,64867,
1635923769336,707,147,142,64868,
1635923769341,673,145,143,64867,
1635923769345,670,145,142,64867,
1635923769350,699,147,142,64867,
1635923769355,672,145,143,64867,
1635923769360,707,145,143,64867,
1635923769365,688,145,145,64870,
1635923769365,483,144,143,64869,
1635923769365,709,144,145,64868,
1635923769365,703,147,147,64870,
1635923769365,723,146,146,64869,
1635923769365,699,147,145,64872,
1635923769374,719,145,144,64870,
1635923769383,694,144,142,64868,
1635923769393,482,144,142,64868,
1635923769402,717,144,142,64866,
1635923769412,482,145,142,64864,
1635923769416,715,145,141,64863,
1635923769421,721,144,139,64862,
1635923769426,513,143,138,64864,
1635923769431,500,144,139,64864,
1635923769436,503,145,138,64866,
1635923769441,506,145,140,64864,
1635923769446,495,145,140,64864,
1635923769451,497,145,139,64865,
1635923769456,480,144,139,64864,
1635923769461,490,143,139,64863,
1635923769465,483,145,139,64862,
1635923769469,500,146,138,64861,
1635923769474,510,145,139,64863,
1635923769478,485,146,138,64865,
1635923769483,526,144,137,64869,
1635923769483,502,144,140,64869,
1635923769483,511,144,140,64869,
1635923769483,533,147,145,64869,
1635923769483,521,145,142,64871,
1635923769483,531,144,147,64872,
1635923769495,537,145,145,64871,
1635923769508,529,145,145,64867,
1635923769521,517,145,145,64865,
1635923769534,532,144,143,64865,
1635923769547,550,143,142,64865,
1635923769560,500,144,140,64863,
1635923769574,531,144,140,64863,
1635923769587,545,143,138,64867,
1635923769601,538,146,138,64866,
1635923769615,536,145,137,64868,
1635923769615,557,145,138,64866,
1635923769615,536,145,137,64867,
1635923769615,518,145,136,64866,
1635923769615,557,144,138,64869,
1635923769615,549,144,141,64870,
1635923769619,559,144,141,64870,
1635923769623,532,144,141,64870,
1635923769627,536,145,142,64869,
1635923769631,558,146,142,64870,
1635923769635,532,144,142,64871,
1635923769635,568,143,142,64867,
1635923769635,555,144,141,64867,
1635923769635,569,144,144,64868,
1635923769635,572,146,144,64868,
1635923769635,557,146,144,64868,
1635923769635,572,146,144,64868,
1635923769635,565,144,142,64868,
1635923769635,551,144,142,64868,
1635923769635,538,144,140,64866,
1635923769635,542,146,140,64867,
1635923769635,580,147,140,64866,
1635923769635,578,147,139,64868,
1635923769635,568,145,139,64868,
1635923769635,549,145,139,64868,
1635923769635,567,145,139,64868,
1635923769639,566,145,139,64868,
1635923769643,594,145,139,64868,
1635923769648,572,145,139,64868,
1635923769652,560,145,139,64868,
1635923769657,593,145,139,64868,
1635923769662,566,145,139,64868,
1635923769667,582,145,139,64868,
1635923769672,602,145,139,64868,
1635923769677,580,145,139,64868,
1635923769682,590,145,139,64868,
1635923769682,566,145,139,64868,
1635923769682,604,145,139,64868,
1635923769682,601,145,139,64868,
1635923769682,578,145,139,64868,
1635923769682,567,145,139,64868,
1635923769687,549,145,139,64868,
1635923769692,569,145,139,64868,
1635923769697,567,145,139,64868,
1635923769702,534,145,139,64868,
1635923769707,538,145,139,64868,
1635923769707,505,145,139,64868,
1635923769707,495,145,139,64868,
1635923769707,705,145,139,64868,
1635923769707,726,145,139,64868,
1635923769707,667,145,139,64868,
1635923769716,657,145,139,64868,
1635923769726,639,145,139,64868,
1635923769746,632,145,139,64868,
1635923769756,600,145,139,64868,
1635923769756,571,145,139,64868,
1635923769756,558,145,139,64868,
1635923769756,600,145,139,64868,
1635923769756,534,145,139,64868,
1635923769756,568,145,139,64868,
1635923769760,609,145,139,64868,
1635923769764,596,145,139,64868,
1635923769769,588,145,139,64868,
1635923769773,574,145,139,64868,
1635923769778,580,145,139,64868,
1635923769778,585,145,139,64868,
1635923769778,593,145,139,64868,
1635923769778,638,145,139,64868,
1635923769778,618,145,139,64868,
1635923769778,618,145,139,64868,
1635923769793,640,145,139,64868,
1635923769808,661,145,139,64868,
1635923769823,648,145,139,64868,
1635923769838,654,145,139,64868,
1635923769853,658,145,139,64868,
1635923769853,647,145,139,64868,
1635923769853,684,145,139,64868,
1635923769853,704,145,139,64868,
1635923769853,710,145,139,64868,
1635923769853,679,145,139,64868,
1635923769857,696,145,139,64868,
1635923769861,716,145,139,64868,
1635923769866,487,145,139,64868,
1635923769870,712,145,139,64868,
1635923769875,704,145,139,64868,
1635923769875,726,145,139,64868,
1635923769875,491,145,139,64868,
1635923769875,503,145,139,64868,
1635923769875,480,145,139,64868,
1635923769875,702,145,139,64868,
1635923769879,535,145,139,64868,
1635923769884,489,145,139,64868,
1635923769889,512,145,139,64868,
1635923769894,724,145,139,64868,
1635923769899,486,145,139,64868,
1635923769899,721,145,139,64868,
1635923769899,516,145,139,64868,
1635923769899,503,145,139,64868,
1635923769899,536,145,139,64868,
1635923769899,523,148,138,64865,
1635923769908,719,148,138,64865,
1635923769917,538,148,138,64865,
1635923769926,513,148,138,64865,
1635923769935,531,148,138,64865,
1635923769944,509,148,138,64865,
1635923769948,564,148,138,64865,
1635923769953,544,148,138,64865,
1635923769958,523,148,138,64865,
1635923769963,531,145,143,64868,
1635923769968,555,145,143,64868,
1635923769972,547,145,143,64868,
1635923769976,523,145,143,64868,
1635923769981,561,145,143,64868,
1635923769985,523,145,143,64868,
1635923769990,522,145,143,64868,
1635923769995,550,145,143,64868,
1635923770000,520,145,143,64868,
1635923770006,534,145,143,64868,
1635923770011,548,145,143,64868,
1635923770017,566,145,143,64868,
1635923770017,543,145,143,64868,
1635923770017,529,145,143,64868,
1635923770017,565,145,143,64868,
1635923770017,540,145,143,64868,
1635923770017,544,145,143,64868,
1635923770026,508,145,143,64868,
1635923770035,551,145,143,64868,
1635923770044,564,145,139,64871,
1635923770053,567,145,139,64871,
1635923770063,509,145,139,64871,
1635923770077,550,145,139,64871,
1635923770091,537,145,139,64871,
1635923770105,534,145,139,64871,
1635923770119,550,145,139,64871,
1635923770134,547,145,139,64871,
1635923770134,528,145,139,64871,
1635923770134,580,146,142,64867,
1635923770134,538,146,142,64867,
1635923770134,565,146,142,64867,
1635923770134,536,146,142,64867,
1635923770138,568,146,142,64867,
1635923770143,557,146,142,64867,
1635923770148,533,146,142,64867,
1635923770153,550,143,140,64867,
1635923770158,545,145,142,64870,
1635923770158,523,142,142,64869,
1635923770158,545,144,140,64866,
1635923770158,562,143,141,64867,
1635923770158,531,143,142,64865,
1635923770158,562,144,142,64865,
1635923770158,577,144,143,64866,
1635923770158,580,144,143,64866,
1635923770158,564,144,143,64866,
1635923770158,584,146,142,64868,
1635923770158,576,147,142,64872,
1635923770158,588,148,141,64869,
1635923770158,563,147,142,64869,
1635923770158,568,147,141,64868,
1635923770158,574,146,143,64866,
1635923770158,575,146,143,64865,
1635923770163,572,146,144,64865,
1635923770168,612,145,145,64866,
1635923770173,601,143,146,64867,
1635923770178,617,144,143,64869,
1635923770184,585,144,142,64867,
1635923770189,555,144,142,64866,
1635923770194,592,143,142,64865,
1635923770200,590,144,139,64865,
1635923770205,589,143,140,64866,
1635923770211,597,144,138,64866,
1635923770216,573,146,139,64866,
1635923770221,608,143,138,64866,
1635923770226,600,146,141,64868,
1635923770231,589,147,142,64868,
1635923770236,593,146,143,64867,
1635923770236,599,147,144,64867,
1635923770236,573,147,142,64868,
1635923770236,592,147,147,64866,
1635923770236,583,145,148,64866,
1635923770236,588,147,147,64866,
1635923770245,607,147,147,64868,
1635923770254,610,144,145,64868,
1635923770264,615,146,142,64867,
1635923770273,598,146,145,64866,
1635923770283,637,147,144,64869,
1635923770283,639,145,142,64869,
1635923770283,624,145,142,64868,
1635923770283,628,145,143,64867,
1635923770283,584,145,144,64865,
1635923770283,591,142,142,64867,
1635923770288,593,144,137,64867,
1635923770293,585,144,137,64867,
1635923770298,628,145,138,64866,
1635923770303,629,145,138,64866,
1635923770308,639,146,140,64865,
1635923770308,635,144,142,64867,
1635923770308,610,145,143,64867,
1635923770308,602,143,144,64867,
1635923770308,621,145,145,64868,
1635923770308,607,144,147,64868,
1635923770325,633,144,146,64868,
1635923770342,622,144,147,64868,
1635923770359,597,144,147,64868,
1635923770376,649,145,146,64868,
1635923770393,630,144,144,64865,
1635923770401,628,142,142,64866,
1635923770409,626,143,143,64863,
1635923770418,582,145,140,64866,
1635923770426,623,144,141,64867,
1635923770435,609,146,139,64867,
1635923770435,610,144,136,64867,
1635923770435,612,144,136,64867,
1635923770435,624,144,137,64868,
1635923770435,606,145,137,64866,
1635923770435,610,146,137,64867,
1635923770435,595,146,141,64866,
1635923770435,567,145,143,64867,
1635923770435,530,145,143,64869,
1635923770435,516,143,145,64868,
1635923770435,727,145,148,64868,
1635923770439,692,145,148,64868,
1635923770444,667,145,148,64867,
1635923770448,638,147,148,64866,
1635923770453,657,146,148,64865,
1635923770458,608,146,146,64865,
1635923770458,595,149,147,64864,
1635923770458,616,149,147,64864,
1635923770458,565,145,144,64865,
1635923770458,520,147,141,64867,
1635923770458,562,146,141,64868,
1635923770463,524,146,141,64868,
1635923770468,555,147,140,64870,
1635923770473,568,148,138,64870,
1635923770478,565,146,139,64869,
1635923770483,568,144,139,64868,
1635923770488,584,145,138,64867,
1635923770493,572,145,138,64867,
1635923770498,550,146,143,64866,
1635923770503,572,146,143,64866,
1635923770508,574,146,143,64866,
1635923770512,621,146,143,64866,
1635923770516,616,146,143,64866,
1635923770521,634,146,143,64866,
1635923770525,647,146,143,64866,
1635923770530,618,146,143,64866,
1635923770541,658,146,143,64866,
1635923770552,639,146,143,64866,
1635923770564,688,146,143,64866,
1635923770575,694,146,143,64866,
1635923770587,683,146,143,64866,
1635923770603,715,146,143,64866,
1635923770619,695,146,143,64866,
1635923770635,719,146,143,64866,
1635923770651,720,146,143,64866,
1635923770668,694,146,143,64866,
1635923770668,488,146,143,64866,
1635923770668,497,146,143,64866,
1635923770668,492,146,143,64866,
1635923770668,724,146,143,64866,
1635923770668,718,146,143,64866,
1635923770668,492,146,143,64866,
1635923770668,530,146,143,64866,
1635923770668,514,146,143,64866,
1635923770668,522,146,143,64866,
1635923770668,528,146,143,64866,
1635923770672,520,146,143,64866,
1635923770676,523,146,143,64866,
1635923770680,523,146,143,64866,
1635923770684,543,146,143,64866,
1635923770688,545,146,143,64866,
1635923770688,550,146,143,64866,
1635923770688,519,146,143,64866,
1635923770688,523,146,143,64866,
1635923770688,554,146,143,64866,
1635923770688,555,146,143,64866,
1635923770688,534,146,143,64866,
1635923770688,551,146,143,64866,
1635923770688,555,146,143,64866,
1635923770688,559,146,143,64866,
1635923770688,565,146,143,64866,
1635923770688,537,146,143,64866,
1635923770688,568,146,143,64866,
1635923770688,514,146,143,64866,
1635923770688,570,146,143,64866,
1635923770688,549,146,143,64866,
1635923770688,560,146,143,64866,
1635923770688,584,146,143,64866,
1635923770688,548,146,143,64866,
1635923770688,549,146,143,64866,
1635923770688,552,146,143,64866,
1635923770688,566,146,143,64866,
1635923770688,553,146,143,64866,
1635923770688,572,146,143,64866,
1635923770688,556,146,143,64866,
1635923770688,547,146,143,64866,
1635923770693,577,146,143,64866,
1635923770698,582,146,143,64866,
1635923770703,577,146,143,64866,
1635923770708,583,146,143,64866,
1635923770713,551,146,143,64866,
1635923770718,574,146,143,64866,
1635923770723,569,146,143,64866,
1635923770728,560,146,143,64866,
1635923770733,588,146,143,64866,
1635923770738,528,146,143,64866,
1635923770742,607,146,143,64866,
1635923770747,574,146,143,64866,
1635923770752,610,146,143,64866,
1635923770757,617,146,143,64866,
1635923770762,604,146,143,64866,
1635923770762,602,146,143,64866,
1635923770762,629,146,143,64866,
1635923770762,618,146,143,64866,
1635923770762,588,146,143,64866,
1635923770762,601,146,143,64866,
1635923770771,588,146,143,64866,
1635923770780,626,146,143,64866,
1635923770789,581,146,143,64866,
1635923770798,608,146,143,64866,
1635923770808,610,146,143,64866,
1635923770812,619,146,143,64866,
1635923770817,613,146,143,64866,
1635923770821,590,146,143,64866,
1635923770826,585,146,143,64866,
1635923770831,632,146,143,64866,
1635923770836,593,146,143,64866,
1635923770841,604,146,143,64866,
1635923770846,602,146,143,64866,
1635923770851,618,146,143,64866,
1635923770856,635,146,143,64866,
1635923770860,610,146,143,64866,
1635923770864,623,146,143,64866,
1635923770869,662,146,143,64866,
1635923770873,632,143,146,64865,
1635923770878,631,143,146,64865,
1635923770878,667,143,146,64865,
1635923770878,638,143,146,64865,
1635923770878,641,143,146,64865,
1635923770878,607,143,146,64865,
1635923770878,629,143,146,64865,
1635923770883,620,143,146,64865,
1635923770888,672,143,146,64865,
1635923770893,624,147,140,64866,
1635923770898,640,147,140,64866,
1635923770903,647,147,140,64866,
1635923770903,640,147,140,64866,
1635923770903,672,147,140,64866,
1635923770903,655,147,140,64866,
1635923770903,663,147,140,64866,
1635923770903,676,147,140,64866,
1635923770912,668,147,140,64866,
1635923770922,664,147,140,64866,
1635923770931,640,147,143,64867,
1635923770941,669,147,143,64867,
1635923770951,641,147,143,64867,
1635923770955,674,147,143,64867,
1635923770960,674,147,143,64867,
1635923770965,658,147,143,64867,
1635923770970,658,147,143,64867,
1635923770975,681,147,143,64867,
1635923770979,672,147,143,64867,
1635923770984,661,147,143,64867,
1635923770989,675,147,143,64867,
1635923770994,677,147,143,64867,
1635923770999,669,147,143,64867,
1635923770999,667,147,143,64867,
1635923770999,677,147,143,64867,
1635923770999,661,147,143,64867,
1635923770999,687,147,143,64867,
1635923770999,651,147,143,64867,
1635923771008,700,144,146,64865,
1635923771017,688,144,143,64866,
